Id,Label
8387,0
8388,2
8389,3
8390,2
8391,3
8392,1
8393,2
8394,0
8395,0
8396,0
8397,4
8398,3
8399,3
8400,1
8401,3
8402,3
8403,3
8404,0
8405,1
8406,4
8407,3
8408,0
8409,3
8410,3
8411,0
8412,3
8413,2
8414,3
8415,3
8416,4
8417,1
8418,3
8419,1
8420,3
8421,3
8422,1
8423,2
8424,3
8425,1
8426,1
8427,3
8428,3
8429,4
8430,2
8431,3
8432,1
8433,4
8434,2
8435,1
8436,2
8437,3
8438,4
8439,4
8440,3
8441,0
8442,0
8443,1
8444,3
8445,3
8446,0
8447,4
8448,3
8449,1
8450,1
8451,1
8452,1
8453,3
8454,2
8455,4
8456,3
8457,2
8458,3
8459,3
8460,2
8461,4
8462,1
8463,3
8464,2
8465,3
8466,3
8467,0
8468,1
8469,2
8470,0
8471,0
8472,2
8473,0
8474,1
8475,2
8476,1
8477,4
8478,2
8479,3
8480,3
8481,0
8482,2
8483,4
8484,2
8485,3
8486,3
8487,3
8488,0
8489,1
8490,2
8491,3
8492,0
8493,4
8494,1
8495,1
8496,1
8497,1
8498,1
8499,0
8500,4
8501,0
8502,2
8503,0
8504,1
8505,3
8506,3
8507,3
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,4
8515,3
8516,0
8517,3
8518,3
8519,2
8520,3
8521,3
8522,3
8523,0
8524,1
8525,1
8526,2
8527,2
8528,4
8529,0
8530,1
8531,4
8532,3
8533,1
8534,1
8535,1
8536,1
8537,0
8538,1
8539,0
8540,1
8541,3
8542,1
8543,3
8544,1
8545,1
8546,1
8547,1
8548,4
8549,1
8550,2
8551,1
8552,1
8553,4
8554,0
8555,1
8556,0
8557,1
8558,3
8559,4
8560,2
8561,4
8562,1
8563,3
8564,0
8565,1
8566,2
8567,0
8568,4
8569,2
8570,0
8571,1
8572,2
8573,2
8574,3
8575,1
8576,2
8577,0
8578,3
8579,2
8580,0
8581,0
8582,1
8583,0
8584,0
8585,1
8586,3
8587,4
8588,2
8589,4
8590,2
8591,3
8592,0
8593,4
8594,3
8595,0
8596,2
8597,4
8598,0
8599,0
8600,4
8601,4
8602,4
8603,0
8604,4
8605,1
8606,1
8607,2
8608,3
8609,4
8610,1
8611,0
8612,3
8613,4
8614,4
8615,2
8616,3
8617,2
8618,1
8619,1
8620,3
8621,1
8622,2
8623,1
8624,1
8625,2
8626,3
8627,2
8628,0
8629,4
8630,3
8631,1
8632,3
8633,3
8634,3
8635,1
8636,0
8637,3
8638,1
8639,0
8640,3
8641,1
8642,2
8643,0
8644,1
8645,1
8646,4
8647,4
8648,2
8649,0
8650,3
8651,2
8652,1
8653,4
8654,2
8655,2
8656,4
8657,4
8658,3
8659,3
8660,1
8661,2
8662,1
8663,0
8664,4
8665,0
8666,3
8667,0
8668,3
8669,1
8670,2
8671,0
8672,1
8673,4
8674,1
8675,4
8676,3
8677,3
8678,1
8679,3
8680,2
8681,4
8682,3
8683,0
8684,2
8685,1
8686,1
8687,0
8688,3
8689,3
8690,0
8691,4
8692,2
8693,4
8694,3
8695,2
8696,3
8697,1
8698,4
8699,4
8700,1
8701,2
8702,2
8703,4
8704,1
8705,1
8706,4
8707,1
8708,0
8709,3
8710,1
8711,1
8712,2
8713,4
8714,4
8715,2
8716,1
8717,3
8718,0
8719,1
8720,1
8721,3
8722,4
8723,1
8724,2
8725,3
8726,3
8727,3
8728,0
8729,1
8730,4
8731,3
8732,4
8733,2
8734,3
8735,1
8736,2
8737,1
8738,3
8739,3
8740,3
8741,4
8742,4
8743,0
8744,1
8745,1
8746,2
8747,2
8748,4
8749,2
8750,2
8751,2
8752,1
8753,1
8754,2
8755,1
8756,4
8757,3
8758,0
8759,1
8760,1
8761,3
8762,3
8763,1
8764,1
8765,3
8766,4
8767,3
8768,2
8769,1
8770,3
8771,1
8772,2
8773,2
8774,1
8775,3
8776,3
8777,3
8778,3
8779,3
8780,1
8781,3
8782,3
8783,1
8784,3
8785,2
8786,2
8787,1
8788,4
8789,4
8790,1
8791,2
8792,3
8793,2
8794,3
8795,2
8796,0
8797,3
8798,3
8799,3
8800,4
8801,1
8802,1
8803,4
8804,1
8805,4
8806,4
8807,4
8808,1
8809,0
8810,1
8811,2
8812,0
8813,1
8814,0
8815,1
8816,2
8817,3
8818,4
8819,4
8820,0
8821,4
8822,2
8823,2
8824,3
8825,4
8826,2
8827,4
8828,1
8829,0
8830,2
8831,1
8832,2
8833,3
8834,3
8835,0
8836,1
8837,0
8838,3
8839,1
8840,1
8841,2
8842,0
8843,1
8844,0
8845,3
8846,0
8847,2
8848,2
8849,3
8850,3
8851,3
8852,3
8853,4
8854,4
8855,3
8856,2
8857,1
8858,0
8859,0
8860,1
8861,4
8862,4
8863,1
8864,0
8865,3
8866,2
8867,4
8868,0
8869,3
8870,3
8871,4
8872,1
8873,1
8874,0
8875,1
8876,2
8877,3
8878,2
8879,0
8880,1
8881,2
8882,3
8883,2
8884,3
8885,1
8886,1
8887,3
8888,3
8889,1
8890,4
8891,1
8892,1
8893,3
8894,2
8895,2
8896,4
8897,4
8898,2
8899,3
8900,2
8901,0
8902,2
8903,2
8904,4
8905,0
8906,3
8907,2
8908,0
8909,3
8910,2
8911,3
8912,3
8913,4
8914,2
8915,3
8916,3
8917,0
8918,3
8919,3
8920,3
8921,4
8922,3
8923,4
8924,3
8925,3
8926,2
8927,1
8928,0
8929,1
8930,4
8931,2
8932,1
8933,0
8934,1
8935,4
8936,1
8937,4
8938,4
8939,3
8940,4
8941,1
8942,2
8943,4
8944,4
8945,3
8946,2
8947,3
8948,2
8949,0
8950,3
8951,1
8952,4
8953,3
8954,3
8955,1
8956,2
8957,3
8958,4
8959,2
8960,2
8961,3
8962,0
8963,3
8964,3
8965,1
8966,3
8967,3
8968,2
8969,1
8970,3
8971,3
8972,3
8973,4
8974,0
8975,4
8976,3
8977,1
8978,4
8979,3
8980,4
8981,0
8982,2
8983,1
8984,1
8985,2
8986,1
8987,0
8988,3
8989,4
8990,1
8991,0
8992,1
8993,2
8994,3
8995,4
8996,3
8997,3
8998,0
8999,2
9000,0
9001,4
9002,2
9003,2
9004,1
9005,2
9006,2
9007,1
9008,2
9009,2
9010,3
9011,0
9012,3
9013,3
9014,2
9015,1
9016,2
9017,3
9018,1
9019,1
9020,4
9021,3
9022,3
9023,3
9024,3
9025,3
9026,1
9027,2
9028,3
9029,2
9030,1
9031,3
9032,1
9033,3
9034,1
9035,1
9036,2
9037,3
9038,1
9039,2
9040,3
9041,1
9042,1
9043,1
9044,1
9045,3
9046,2
9047,3
9048,2
9049,3
9050,1
9051,0
9052,4
9053,3
9054,0
9055,3
9056,4
9057,1
9058,4
9059,4
9060,1
9061,2
9062,0
9063,1
9064,1
9065,2
9066,0
9067,2
9068,2
9069,4
9070,3
9071,4
9072,3
9073,2
9074,3
9075,1
9076,2
9077,1
9078,3
9079,1
9080,2
9081,1
9082,3
9083,4
9084,4
9085,4
9086,0
9087,4
9088,2
9089,2
9090,2
9091,1
9092,3
9093,1
9094,3
9095,4
9096,1
9097,4
9098,2
9099,3
9100,4
9101,3
9102,0
9103,2
9104,3
9105,3
9106,2
9107,1
9108,0
9109,4
9110,3
9111,3
9112,1
9113,0
9114,1
9115,1
9116,1
9117,4
9118,3
9119,1
9120,3
9121,0
9122,4
9123,3
9124,1
9125,1
9126,1
9127,0
9128,0
9129,3
9130,3
9131,4
9132,0
9133,0
9134,0
9135,0
9136,4
9137,2
9138,3
9139,1
9140,1
9141,1
9142,3
9143,4
9144,2
9145,3
9146,3
9147,2
9148,4
9149,1
9150,3
9151,3
9152,3
9153,0
9154,1
9155,2
9156,2
9157,4
9158,3
9159,3
9160,1
9161,1
9162,4
9163,1
9164,3
9165,0
9166,1
9167,0
9168,3
9169,1
9170,4
9171,2
9172,3
9173,3
9174,0
9175,1
9176,0
9177,3
9178,1
9179,3
9180,4
9181,4
9182,0
9183,3
9184,3
9185,3
9186,3
9187,3
9188,2
9189,3
9190,1
9191,3
9192,1
9193,3
9194,2
9195,1
9196,4
9197,3
9198,4
9199,3
9200,1
9201,0
9202,0
9203,0
9204,1
9205,4
9206,3
9207,1
9208,3
9209,2
9210,4
9211,4
9212,2
9213,0
9214,4
9215,1
9216,1
9217,4
9218,3
9219,0
9220,2
9221,4
9222,1
9223,2
9224,0
9225,1
9226,3
9227,2
9228,4
9229,3
9230,0
9231,3
9232,3
9233,4
9234,1
9235,1
9236,2
9237,3
9238,3
9239,1
9240,4
9241,1
9242,0
9243,1
9244,2
9245,3
9246,1
9247,2
9248,1
9249,2
9250,3
9251,0
9252,3
9253,2
9254,3
9255,1
9256,4
9257,2
9258,1
9259,3
9260,0
9261,0
9262,4
9263,1
9264,4
9265,1
9266,0
9267,4
9268,4
9269,2
9270,2
9271,4
9272,2
9273,3
9274,1
9275,1
9276,1
9277,1
9278,2
9279,0
9280,4
9281,4
9282,3
9283,3
9284,3
9285,1
9286,3
9287,0
9288,1
9289,1
9290,1
9291,4
9292,3
9293,0
9294,2
9295,0
9296,2
9297,2
9298,0
9299,3
9300,0
9301,1
9302,3
9303,3
9304,4
9305,2
9306,3
9307,3
9308,1
9309,1
9310,2
9311,2
9312,2
9313,0
9314,4
9315,2
9316,1
9317,0
9318,3
9319,1
9320,1
9321,4
9322,3
9323,4
9324,2
9325,2
9326,2
9327,3
9328,3
9329,4
9330,2
9331,3
9332,4
9333,2
9334,0
9335,4
9336,0
9337,2
9338,4
9339,3
9340,1
9341,3
9342,3
9343,1
9344,4
9345,4
9346,4
9347,2
9348,3
9349,2
9350,3
9351,3
9352,2
9353,1
9354,2
9355,0
9356,0
9357,2
9358,4
9359,3
9360,0
9361,2
9362,4
9363,4
9364,3
9365,0
9366,0
9367,3
9368,1
9369,0
9370,3
9371,3
9372,3
9373,3
9374,4
9375,4
9376,3
9377,1
9378,2
9379,2
9380,4
9381,0
9382,1
9383,2
9384,2
9385,3
9386,2
9387,3
9388,1
9389,3
9390,2
9391,4
9392,4
9393,4
9394,0
9395,0
9396,4
9397,4
9398,0
9399,3
9400,2
9401,2
9402,3
9403,1
9404,3
9405,3
9406,2
9407,4
9408,2
9409,1
9410,0
9411,0
9412,3
9413,0
9414,0
9415,0
9416,0
9417,0
9418,1
9419,3
9420,1
9421,4
9422,3
9423,1
9424,2
9425,3
9426,0
9427,3
9428,2
9429,1
9430,0
9431,1
9432,2
9433,3
9434,3
9435,4
9436,1
9437,3
9438,4
9439,4
9440,2
9441,0
9442,0
9443,1
9444,0
9445,1
9446,0
9447,3
9448,2
9449,1
9450,3
9451,0
9452,1
9453,4
9454,0
9455,2
9456,2
9457,3
9458,1
9459,3
9460,3
9461,0
9462,3
9463,1
9464,3
9465,1
9466,1
9467,3
9468,0
9469,0
9470,4
9471,3
9472,1
9473,2
9474,1
9475,3
9476,3
9477,3
9478,2
9479,1
9480,3
9481,4
9482,1
9483,4
9484,2
9485,0
9486,3
9487,4
9488,0
9489,4
9490,3
9491,2
9492,4
9493,4
9494,1
9495,1
9496,1
9497,1
9498,1
9499,1
9500,1
9501,1
9502,4
9503,3
9504,4
9505,3
9506,2
9507,0
9508,0
9509,4
9510,4
9511,1
9512,1
9513,3
9514,1
9515,1
9516,1
9517,2
9518,2
9519,3
9520,3
9521,2
9522,4
9523,1
9524,3
9525,0
9526,4
9527,4
9528,4
9529,3
9530,1
9531,4
9532,2
9533,3
9534,1
9535,4
9536,3
9537,1
9538,1
9539,4
9540,1
9541,2
9542,2
9543,2
9544,1
9545,3
9546,2
9547,4
9548,0
9549,3
9550,0
9551,2
9552,0
9553,3
9554,0
9555,4
9556,2
9557,3
9558,4
9559,1
9560,2
9561,1
9562,1
9563,3
9564,4
9565,2
9566,1
9567,0
9568,1
9569,3
9570,4
9571,1
9572,3
9573,4
9574,1
9575,3
9576,3
9577,4
9578,1
9579,2
9580,2
9581,1
9582,0
9583,4
9584,3
9585,1
9586,1
9587,2
9588,3
9589,2
9590,3
9591,3
9592,4
9593,0
9594,2
9595,3
9596,1
9597,2
9598,0
9599,2
9600,2
9601,0
9602,3
9603,4
9604,3
9605,2
9606,3
9607,4
9608,3
9609,1
9610,3
9611,0
9612,4
9613,0
9614,1
9615,1
9616,0
9617,3
9618,3
9619,3
9620,3
9621,1
9622,4
9623,2
9624,2
9625,2
9626,4
9627,1
9628,3
9629,3
9630,2
9631,1
9632,1
9633,1
9634,3
9635,4
9636,0
9637,1
9638,4
9639,3
9640,3
9641,1
9642,3
9643,1
9644,4
9645,2
9646,0
9647,2
9648,4
9649,2
9650,3
9651,4
9652,1
9653,4
9654,1
9655,3
9656,4
9657,1
9658,3
9659,0
9660,2
9661,3
9662,1
9663,2
9664,3
9665,3
9666,3
9667,0
9668,2
9669,0
9670,1
9671,0
9672,3
9673,2
9674,1
9675,0
9676,3
9677,2
9678,3
9679,3
9680,4
9681,3
9682,1
9683,1
9684,4
9685,2
9686,1
9687,2
9688,4
9689,0
9690,2
9691,1
9692,1
9693,3
9694,2
9695,2
9696,3
9697,4
9698,0
9699,3
9700,4
9701,2
9702,1
9703,4
9704,1
9705,1
9706,2
9707,1
9708,4
9709,1
9710,1
9711,2
9712,3
9713,3
9714,3
9715,4
9716,4
9717,3
9718,1
9719,0
9720,2
9721,2
9722,4
9723,3
9724,4
9725,2
9726,0
9727,3
9728,1
9729,0
9730,3
9731,1
9732,1
9733,4
9734,3
9735,1
9736,3
9737,0
9738,1
9739,3
9740,0
9741,4
9742,4
9743,1
9744,1
9745,1
9746,1
9747,4
9748,0
9749,3
9750,2
9751,1
9752,1
9753,0
9754,2
9755,1
9756,2
9757,1
9758,0
9759,1
9760,4
9761,1
9762,2
9763,3
9764,2
9765,3
9766,4
9767,2
9768,2
9769,1
9770,3
9771,3
9772,1
9773,1
9774,2
9775,2
9776,3
9777,1
9778,4
9779,1
9780,3
9781,1
9782,1
9783,1
9784,1
9785,0
9786,0
9787,1
9788,2
9789,3
9790,0
9791,3
9792,3
9793,3
9794,2
9795,1
9796,2
9797,3
9798,1
9799,3
9800,3
9801,3
9802,4
9803,0
9804,3
9805,2
9806,3
9807,3
9808,0
9809,2
9810,1
9811,4
9812,1
9813,0
9814,1
9815,1
9816,1
9817,1
9818,2
9819,1
9820,2
9821,1
9822,1
9823,1
9824,1
9825,4
9826,2
9827,1
9828,3
9829,3
9830,0
9831,3
9832,1
9833,3
9834,3
9835,3
9836,4
9837,3
9838,4
9839,1
9840,3
9841,3
9842,0
9843,1
9844,2
9845,1
9846,3
9847,2
9848,4
9849,1
9850,4
9851,3
9852,1
9853,0
9854,3
9855,0
9856,1
9857,2
9858,1
9859,1
9860,3
9861,3
9862,0
9863,2
9864,3
9865,2
9866,4
9867,4
9868,1
9869,3
9870,2
9871,3
9872,3
9873,1
9874,3
9875,1
9876,0
9877,2
9878,4
9879,2
9880,1
9881,3
9882,3
9883,1
9884,1
9885,4
9886,0
9887,2
9888,2
9889,3
9890,1
9891,3
9892,3
9893,3
9894,2
9895,4
9896,3
9897,1
9898,0
9899,1
9900,1
9901,1
9902,1
9903,1
9904,0
9905,2
9906,1
9907,0
9908,2
9909,0
9910,2
9911,4
9912,0
9913,3
9914,2
9915,0
9916,0
9917,3
9918,1
9919,1
9920,1
9921,1
9922,2
9923,3
9924,0
9925,3
9926,2
9927,0
9928,4
9929,2
9930,4
9931,2
9932,4
9933,1
9934,2
9935,1
9936,4
9937,3
9938,4
9939,0
9940,1
9941,0
9942,1
9943,3
9944,0
9945,4
9946,3
9947,2
9948,1
9949,1
9950,4
9951,1
9952,3
9953,0
9954,0
9955,3
9956,1
9957,0
9958,4
9959,0
9960,2
9961,1
9962,2
9963,2
9964,1
9965,4
9966,3
9967,1
9968,1
9969,3
9970,2
9971,1
9972,3
9973,1
9974,4
9975,4
9976,1
9977,3
9978,4
9979,0
9980,0
9981,2
9982,3
9983,3
9984,0
9985,3
9986,3
9987,3
9988,4
9989,2
9990,2
9991,3
9992,2
9993,0
9994,2
9995,2
9996,4
9997,2
9998,1
9999,4
10000,3
10001,0
10002,1
10003,2
10004,3
10005,4
10006,2
10007,0
10008,1
10009,3
10010,4
10011,3
10012,4
10013,2
10014,2
10015,1
10016,2
10017,1
10018,3
10019,4
10020,1
10021,3
10022,2
10023,0
10024,1
10025,3
10026,3
10027,4
10028,4
10029,2
10030,2
10031,4
10032,0
10033,3
10034,3
10035,3
10036,3
10037,0
10038,0
10039,0
10040,2
10041,1
10042,3
10043,2
10044,1
10045,3
10046,3
10047,3
10048,4
10049,1
10050,2
10051,3
10052,3
10053,3
10054,3
10055,0
10056,1
10057,4
10058,3
10059,2
10060,2
10061,4
10062,0
10063,3
10064,4
10065,3
10066,3
10067,2
10068,0
10069,1
10070,4
10071,4
10072,2
10073,1
10074,2
10075,1
10076,0
10077,3
10078,0
10079,1
10080,1
10081,4
10082,3
10083,0
10084,4
10085,1
10086,2
10087,4
10088,3
10089,0
10090,1
10091,3
10092,1
10093,3
10094,1
10095,1
10096,2
10097,2
10098,0
10099,3
10100,1
10101,3
10102,3
10103,1
10104,2
10105,4
10106,1
10107,2
10108,1
10109,4
10110,1
10111,3
10112,2
10113,2
10114,0
10115,4
10116,3
10117,4
10118,4
10119,1
10120,3
10121,1
10122,0
10123,2
10124,2
10125,4
10126,3
10127,1
10128,1
10129,0
10130,3
10131,3
10132,0
10133,2
10134,2
10135,2
10136,1
10137,0
10138,3
10139,3
10140,3
10141,2
10142,3
10143,3
10144,3
10145,1
10146,1
10147,1
10148,4
10149,2
10150,1
10151,4
10152,2
10153,2
10154,1
10155,0
10156,4
10157,4
10158,4
10159,0
10160,1
10161,3
10162,3
10163,2
10164,0
10165,3
10166,4
10167,0
10168,3
10169,3
10170,1
10171,4
10172,1
10173,1
10174,0
10175,2
10176,0
10177,2
10178,1
10179,3
10180,3
10181,1
10182,3
10183,4
10184,3
10185,3
10186,3
10187,0
10188,2
10189,2
10190,3
10191,3
10192,0
10193,1
10194,2
10195,4
10196,3
10197,0
10198,1
10199,4
10200,2
10201,0
10202,2
10203,3
10204,1
10205,3
10206,2
10207,3
10208,4
10209,0
10210,3
10211,4
10212,0
10213,3
10214,0
10215,2
10216,3
10217,0
10218,3
10219,2
10220,3
10221,3
10222,2
10223,1
10224,1
10225,0
10226,3
10227,0
10228,3
10229,4
10230,4
10231,2
10232,4
10233,2
10234,2
10235,4
10236,2
10237,1
10238,3
10239,3
10240,2
10241,1
10242,1
10243,4
10244,2
10245,1
10246,1
10247,1
10248,1
10249,3
10250,3
10251,4
10252,1
10253,0
10254,1
10255,3
10256,2
10257,3
10258,1
10259,2
10260,3
10261,4
10262,3
10263,2
10264,4
10265,1
10266,1
10267,4
10268,4
10269,4
10270,3
10271,1
10272,2
10273,0
10274,4
10275,4
10276,0
10277,1
10278,3
10279,1
10280,1
10281,1
10282,0
10283,3
10284,1
10285,2
10286,2
10287,0
10288,1
10289,4
10290,3
10291,1
10292,2
10293,2
10294,4
10295,3
10296,1
10297,1
10298,3
10299,4
10300,4
10301,3
10302,2
10303,0
10304,4
10305,3
10306,3
10307,1
10308,0
10309,1
10310,4
10311,1
10312,2
10313,2
10314,1
10315,3
10316,4
10317,0
10318,1
10319,4
10320,2
10321,1
10322,1
10323,0
10324,3
10325,3
10326,0
10327,4
10328,2
10329,2
10330,1
10331,1
10332,3
10333,4
10334,2
10335,3
10336,2
10337,4
10338,3
10339,1
10340,1
10341,1
10342,2
10343,3
10344,2
10345,4
10346,2
10347,3
10348,2
10349,1
10350,2
10351,2
10352,3
10353,0
10354,4
10355,0
10356,2
10357,3
10358,0
10359,4
10360,3
10361,3
10362,3
10363,3
10364,3
10365,3
10366,1
10367,3
10368,0
10369,0
10370,2
10371,3
10372,0
10373,4
10374,0
10375,3
10376,2
10377,1
10378,3
10379,3
10380,3
10381,2
10382,2
10383,3
10384,3
10385,2
10386,1
10387,4
10388,4
10389,2
10390,0
10391,4
10392,1
10393,1
10394,3
10395,3
10396,4
10397,1
10398,3
10399,0
10400,0
10401,1
10402,3
10403,0
10404,0
10405,1
10406,2
10407,4
10408,3
10409,0
10410,3
10411,1
10412,1
10413,2
10414,3
10415,4
10416,2
10417,3
10418,2
10419,2
10420,1
10421,3
10422,2
10423,3
10424,1
10425,3
10426,1
10427,1
10428,3
10429,4
10430,4
10431,3
10432,4
10433,0
10434,2
10435,1
10436,4
10437,0
10438,3
10439,1
10440,1
10441,4
10442,4
10443,2
10444,3
10445,1
10446,2
10447,0
10448,1
10449,3
10450,1
10451,1
10452,0
10453,4
10454,1
10455,3
10456,1
10457,1
10458,1
10459,1
10460,1
10461,2
10462,0
10463,1
10464,0
10465,4
10466,4
10467,4
10468,4
10469,3
10470,1
10471,3
10472,1
10473,3
10474,3
10475,0
10476,3
10477,3
10478,1
10479,0
10480,3
10481,2
10482,0
10483,2
10484,4
10485,2
10486,4
10487,1
10488,1
10489,3
10490,2
10491,2
10492,1
10493,1
10494,1
10495,2
10496,1
10497,2
10498,3
10499,2
10500,3
10501,4
10502,2
10503,1
10504,3
10505,4
10506,1
10507,2
10508,4
10509,0
10510,3
10511,3
10512,3
10513,3
10514,4
10515,3
10516,1
10517,2
10518,3
10519,3
10520,3
10521,1
10522,3
10523,1
10524,1
10525,1
10526,1
10527,4
10528,1
10529,2
10530,2
10531,4
10532,1
10533,2
10534,1
10535,1
10536,1
10537,0
10538,0
10539,1
10540,3
10541,1
10542,0
10543,3
10544,1
10545,3
10546,0
10547,0
10548,3
10549,0
10550,2
10551,1
10552,0
10553,2
10554,2
10555,1
10556,1
10557,2
10558,1
10559,3
10560,3
10561,0
10562,1
10563,4
10564,3
10565,1
10566,2
10567,1
10568,1
10569,3
10570,2
10571,4
10572,3
10573,0
10574,1
10575,4
10576,4
10577,1
10578,4
10579,4
10580,2
10581,0
10582,2
10583,3
10584,3
10585,3
10586,1
10587,4
10588,2
10589,0
10590,1
10591,1
10592,4
10593,3
10594,3
10595,2
10596,4
10597,2
10598,0
10599,3
10600,1
10601,3
10602,1
10603,0
10604,1
10605,0
10606,3
10607,4
10608,1
10609,4
10610,1
10611,3
10612,2
10613,2
10614,1
10615,0
10616,4
10617,4
10618,4
10619,4
10620,4
10621,2
10622,0
10623,0
10624,4
10625,4
10626,3
10627,3
10628,2
10629,2
10630,1
10631,0
10632,0
10633,3
10634,1
10635,2
10636,3
10637,3
10638,4
10639,3
10640,3
10641,1
10642,4
10643,4
10644,1
10645,0
10646,4
10647,0
10648,1
10649,4
10650,0
10651,0
10652,2
10653,3
10654,3
10655,0
10656,0
10657,3
10658,4
10659,3
10660,3
10661,3
10662,3
10663,3
10664,3
10665,2
10666,0
10667,0
10668,0
10669,0
10670,1
10671,1
10672,2
10673,1
10674,4
10675,1
10676,3
10677,1
10678,3
10679,0
10680,0
10681,4
10682,1
10683,2
10684,2
10685,4
10686,3
10687,2
10688,3
10689,1
10690,2
10691,2
10692,1
10693,3
10694,4
10695,0
10696,0
10697,3
10698,2
10699,2
10700,1
10701,4
10702,1
10703,1
10704,4
10705,0
10706,1
10707,2
10708,1
10709,2
10710,3
10711,3
10712,1
10713,2
10714,1
10715,1
10716,1
10717,4
10718,2
10719,4
10720,3
10721,4
10722,0
10723,3
10724,3
10725,1
10726,3
10727,2
10728,1
10729,4
10730,1
10731,3
10732,4
10733,1
10734,1
10735,0
10736,4
10737,2
10738,2
10739,0
10740,2
10741,3
10742,4
10743,4
10744,2
10745,1
10746,3
10747,3
10748,1
10749,3
10750,4
10751,3
10752,3
10753,2
10754,3
10755,0
10756,3
10757,1
10758,4
10759,4
10760,1
10761,0
10762,1
10763,3
10764,1
10765,1
10766,3
10767,3
10768,2
10769,2
10770,4
10771,2
10772,1
10773,1
10774,1
10775,4
10776,4
10777,2
10778,3
10779,3
10780,1
10781,0
10782,4
10783,4
10784,0
10785,0
10786,2
10787,0
10788,2
10789,1
10790,1
10791,1
10792,3
10793,3
10794,3
10795,1
10796,1
10797,1
10798,1
10799,4
10800,4
10801,3
10802,2
10803,2
10804,4
10805,3
10806,4
10807,2
10808,3
10809,3
10810,1
10811,0
10812,4
10813,3
10814,0
10815,1
10816,1
10817,3
10818,0
10819,0
10820,0
10821,3
10822,1
10823,3
10824,0
10825,0
10826,3
10827,2
10828,3
10829,0
10830,3
10831,2
10832,4
10833,2
10834,4
10835,4
10836,1
10837,4
10838,0
10839,1
10840,2
10841,4
10842,1
10843,1
10844,1
10845,4
10846,3
10847,4
10848,4
10849,3
10850,3
10851,3
10852,0
10853,3
10854,3
10855,2
10856,1
10857,1
10858,4
10859,3
10860,3
10861,2
10862,1
10863,4
10864,2
10865,3
10866,2
10867,0
10868,2
10869,1
10870,3
10871,2
10872,1
10873,3
10874,0
10875,3
10876,1
10877,3
10878,4
10879,1
10880,3
10881,0
10882,0
10883,3
10884,1
10885,3
10886,0
10887,1
10888,3
10889,2
10890,0
10891,3
10892,1
10893,0
10894,3
10895,0
10896,3
10897,1
10898,3
10899,4
10900,0
10901,1
10902,4
10903,2
10904,2
10905,2
10906,3
10907,3
10908,1
10909,1
10910,4
10911,3
10912,2
10913,2
10914,3
10915,2
10916,3
10917,2
10918,2
10919,0
10920,1
10921,2
10922,0
10923,2
10924,4
10925,4
10926,1
10927,0
10928,3
10929,2
10930,3
10931,3
10932,4
10933,2
10934,2
10935,2
10936,0
10937,4
10938,0
10939,4
10940,2
10941,1
10942,1
10943,3
10944,4
10945,2
10946,3
10947,3
10948,0
10949,0
10950,4
10951,3
10952,0
10953,1
10954,0
10955,2
10956,3
10957,2
10958,2
10959,3
10960,3
10961,0
10962,3
10963,2
10964,2
10965,0
10966,0
10967,1
10968,3
10969,1
10970,2
10971,3
10972,0
10973,2
10974,1
10975,2
10976,2
10977,3
10978,3
10979,3
10980,3
10981,1
10982,1
10983,3
10984,3
10985,1
10986,1
10987,3
10988,2
10989,3
10990,3
10991,1
10992,1
10993,2
10994,1
10995,3
10996,3
10997,4
10998,0
10999,4
11000,3
11001,0
11002,3
11003,3
11004,0
11005,3
11006,2
11007,2
11008,3
11009,1
11010,1
11011,3
11012,1
11013,4
11014,4
11015,3
11016,3
11017,2
11018,3
11019,1
11020,1
11021,0
11022,0
11023,3
11024,0
11025,2
11026,0
11027,0
11028,0
11029,3
11030,1
11031,3
11032,1
11033,2
11034,2
11035,3
11036,2
11037,2
11038,4
11039,0
11040,2
11041,0
11042,2
11043,4
11044,3
11045,3
11046,1
11047,4
11048,2
11049,1
11050,3
11051,1
11052,4
11053,1
11054,3
11055,2
11056,0
11057,1
11058,1
11059,4
11060,1
11061,3
11062,4
11063,4
11064,4
11065,2
11066,3
11067,4
11068,2
11069,2
11070,3
11071,2
11072,4
11073,1
11074,2
11075,3
11076,4
11077,3
11078,1
11079,0
11080,0
11081,0
11082,2
11083,0
11084,3
11085,3
11086,3
11087,3
11088,2
11089,2
11090,4
11091,1
11092,2
11093,3
11094,0
11095,4
11096,1
11097,3
11098,1
11099,2
11100,3
11101,0
11102,1
11103,3
11104,0
11105,2
11106,1
11107,0
11108,1
11109,3
11110,3
11111,1
11112,3
11113,1
11114,4
11115,3
11116,1
11117,4
11118,4
11119,1
11120,3
11121,0
11122,2
11123,3
11124,1
11125,3
11126,0
11127,3
11128,1
11129,1
11130,0
11131,1
11132,1
11133,4
11134,2
11135,2
11136,3
11137,2
11138,3
11139,2
11140,1
11141,3
11142,3
11143,4
11144,3
11145,4
11146,2
11147,4
11148,0
11149,0
11150,3
11151,0
11152,3
11153,2
11154,3
11155,4
11156,2
11157,2
11158,1
11159,3
11160,3
11161,4
11162,3
11163,1
11164,2
11165,4
11166,1
11167,3
11168,2
11169,4
11170,2
11171,2
11172,2
11173,3
11174,3
11175,1
11176,4
11177,3
11178,4
11179,0
11180,3
11181,1
11182,3
11183,2
11184,0
